entry_id,date,posting_time,posting_datetime,department,gl_account,account_description,vendor,amount,preparer,approver,po_number,invoice_number,po_amount,invoice_amount,payment_amount,planted_anomaly_type
103421,2024-07-03,11:05:00,2024-07-03 11:05:00,Marketing,6000,Vendor Payments,"Robles, Moses and Morgan",858.59,Elizabeth Shea,Leslie Robinson,PO981081,INV292717,858.59,858.59,858.59,none
103959,2024-07-03,13:24:00,2024-07-03 13:24:00,Marketing,5100,Office Supplies,"Gardner, Perry and Cruz",14235.51,Nicole Chavez,Gary Stone,PO60157,INV828102,14235.51,14235.51,14235.51,none
102975,2024-07-03,14:32:00,2024-07-03 14:32:00,HR,5200,Travel & Entertainment,"Robles, Moses and Morgan",21160.26,Elizabeth Shea,Nicole Chavez,PO466552,INV985581,21160.26,21160.26,21160.26,none
103625,2024-07-03,15:12:00,2024-07-03 15:12:00,Marketing,5200,Travel & Entertainment,Mays-Ortega,28932.78,Lindsey Lewis,Taylor Carroll,PO261158,INV615195,28932.78,28932.78,28932.78,none
101075,2024-07-03,15:40:00,2024-07-03 15:40:00,Finance,5300,Professional Fees,"Cherry, Martin and Compton",48773.65,Elizabeth Shea,Dawn Hall,PO187370,INV29084,48773.65,48773.65,48773.65,none
102322,2024-07-03,16:03:00,2024-07-03 16:03:00,IT,5500,Utilities,Young Inc,8354.45,Timothy Johnson,Michael Fox,PO607776,INV496542,8354.45,8354.45,8354.45,none
100821,2024-07-03,16:28:00,2024-07-03 16:28:00,HR,5100,Office Supplies,"Dixon, Jackson and Benjamin",16477.59,Janice Bush,Michael Rivas,PO239323,INV712919,16477.59,16477.59,16477.59,none
100282,2024-07-03,17:36:00,2024-07-03 17:36:00,Sales,6000,Vendor Payments,Tucker Group,7447.98,Lawrence Davis,Christina Miller,PO625723,INV171279,7447.98,7447.98,7447.98,none
104492,2024-07-03,18:35:00,2024-07-03 18:35:00,IT,5500,Utilities,Jones Inc,16747.11,Lindsey Lewis,Tanner Avila,PO806192,INV534102,16747.11,16747.11,16747.11,none
103062,2024-07-03,18:38:00,2024-07-03 18:38:00,Sales,5500,Utilities,"Silva, Jones and Oliver",12244.21,Joy Hernandez,Austin Cohen,PO431365,INV268143,12244.21,12244.21,12244.21,none
102530,2024-07-04,10:06:00,2024-07-04 10:06:00,Sales,5400,IT & Software,Evans Ltd,4997.51,Taylor Carroll,Jeffrey Hancock,PO172855,INV52105,4997.51,4997.51,4997.51,none
101829,2024-07-04,10:22:00,2024-07-04 10:22:00,Procurement,5500,Utilities,"Decker, Eaton and Arnold",6302.99,Alyssa Jackson,Michael Macdonald,PO596428,INV331268,6302.99,6302.99,6302.99,none
102131,2024-07-04,12:55:00,2024-07-04 12:55:00,Procurement,5000,Raw Materials Expense,Scott-Bailey,32198.09,Taylor Carroll,Mary Harrison,PO759795,INV910914,32198.09,32198.09,32198.09,none
101809,2024-07-04,13:42:00,2024-07-04 13:42:00,Finance,5400,IT & Software,Gross-Morrison,16369.39,Donna Weber,Patricia Perry,PO866827,INV439751,16369.39,16369.39,16369.39,none
103889,2024-07-04,14:36:00,2024-07-04 14:36:00,HR,5100,Office Supplies,Powers Group,6336.0,Denise Elliott,Kyle King,PO431143,INV642463,6336.0,6336.0,6336.0,none
103638,2024-07-04,16:26:00,2024-07-04 16:26:00,Sales,5300,Professional Fees,Smith-Wise,11075.41,Brittany Jackson,Sergio Arroyo,PO820044,INV734988,11075.41,11075.41,11075.41,none
102606,2024-07-04,17:17:00,2024-07-04 17:17:00,Sales,5300,Professional Fees,"Howard, Tucker and Flores",30185.37,Christopher Chung,Donald Ferguson,PO955913,INV748194,30185.37,30185.37,30185.37,none
100303,2024-07-04,17:18:00,2024-07-04 17:18:00,Operations,5000,Raw Materials Expense,Smith-Parker,14885.77,Janice Bush,Leslie Robinson,PO606092,INV906638,14885.77,14885.77,14885.77,none
104968,2024-07-04,17:19:00,2024-07-04 17:19:00,Marketing,6000,Vendor Payments,Jones Ltd,38291.43,Michael Fox,Michael Macdonald,PO142518,INV871976,38291.43,38291.43,38291.43,duplicate_payment
101303,2024-07-04,17:48:00,2024-07-04 17:48:00,Procurement,5500,Utilities,Nichols LLC,19701.43,Anita Harris,Christina Miller,PO200516,INV517282,19701.43,19701.43,19701.43,none
101464,2024-07-04,18:06:00,2024-07-04 18:06:00,Sales,6000,Vendor Payments,Pearson PLC,17136.89,Leslie Robinson,Autumn Reed,PO530470,INV552340,17136.89,17136.89,17136.89,none
102271,2024-07-04,18:43:00,2024-07-04 18:43:00,IT,5500,Utilities,Reyes-Glover,33324.56,Elizabeth Boyle,Taylor Carroll,PO823221,INV331307,33324.56,33324.56,33324.56,none
100136,2024-07-04,18:48:00,2024-07-04 18:48:00,Marketing,5400,IT & Software,Jones Ltd,9529.04,Michael Macdonald,Lindsey Lewis,PO206003,INV311787,9529.04,9529.04,9529.04,none
103797,2024-07-05,09:04:00,2024-07-05 09:04:00,Sales,5200,Travel & Entertainment,Stevens-Gibson,18520.07,Nicole Chavez,Brittany Jackson,PO404918,INV146279,18520.07,18520.07,18520.07,none
104556,2024-07-05,09:10:00,2024-07-05 09:10:00,IT,5500,Utilities,"Robles, Moses and Morgan",3658.2,Denise Elliott,Joy Hernandez,PO291574,INV582919,3658.2,3658.2,3658.2,none
100630,2024-07-05,09:52:00,2024-07-05 09:52:00,HR,5400,IT & Software,Young Inc,17741.54,Anita Harris,Christopher Chung,PO263529,INV375919,17741.54,17741.54,17741.54,none
104876,2024-07-05,10:02:00,2024-07-05 10:02:00,Finance,5200,Travel & Entertainment,Reyes-Glover,2970.1,Thomas Martin,Joy Hernandez,PO501355,INV9939,2970.1,2970.1,2970.1,duplicate_payment
100525,2024-07-05,10:23:00,2024-07-05 10:23:00,IT,5100,Office Supplies,Miller LLC,15854.98,Austin Cohen,Sergio Arroyo,PO867361,INV335705,15854.98,15854.98,15854.98,none
102339,2024-07-05,10:38:00,2024-07-05 10:38:00,Sales,5500,Utilities,"Durham, Bowen and Hess",3300.11,Lindsey Lewis,Michael Fox,PO821602,INV219987,3300.11,3300.11,3300.11,none
103983,2024-07-05,11:33:00,2024-07-05 11:33:00,Sales,5400,IT & Software,Jones Inc,28840.65,Leslie Robinson,Lawrence Davis,PO416811,INV176212,28840.65,28840.65,28840.65,none
104205,2024-07-05,11:49:00,2024-07-05 11:49:00,Operations,5500,Utilities,Tucker Group,19587.44,Michael Macdonald,Alyssa Jackson,PO144192,INV982531,19587.44,19587.44,19587.44,none
102780,2024-07-05,12:50:00,2024-07-05 12:50:00,HR,5100,Office Supplies,"Decker, Eaton and Arnold",22897.69,Gerald Freeman,Christopher Chung,PO6054,INV300797,22897.69,22897.69,22897.69,none
103771,2024-07-05,13:18:00,2024-07-05 13:18:00,HR,5300,Professional Fees,Hopkins Inc,46803.13,Autumn Reed,Nicole Clarke,PO705284,INV257257,46803.13,46803.13,46803.13,none
101533,2024-07-05,14:19:00,2024-07-05 14:19:00,HR,5000,Raw Materials Expense,Mora-Lynn,5233.46,Patricia Lopez,Gary Stone,PO179069,INV488713,5233.46,5233.46,5233.46,none
100067,2024-07-05,15:04:00,2024-07-05 15:04:00,Operations,5000,Raw Materials Expense,Nichols LLC,2212.84,Sergio Arroyo,Leslie Robinson,PO98889,INV602380,2212.84,2212.84,2212.84,none
104929,2024-07-05,15:18:00,2024-07-05 15:18:00,Sales,5400,IT & Software,Willis Group,16441.37,Lawrence Davis,Michael Fox,PO611890,INV232167,16441.37,16441.37,16441.37,duplicate_payment
101697,2024-07-05,15:28:00,2024-07-05 15:28:00,HR,5000,Raw Materials Expense,Becker-Martinez,12891.91,Elizabeth Shea,Lawrence Davis,PO886816,INV248793,12891.91,12891.91,12891.91,none
102789,2024-07-05,15:46:00,2024-07-05 15:46:00,Marketing,5500,Utilities,Torres-Mendoza,28236.65,Jeffrey Hancock,Denise Elliott,PO238146,INV780045,28236.65,28236.65,28236.65,none
102905,2024-07-05,16:48:00,2024-07-05 16:48:00,Marketing,6000,Vendor Payments,"Robles, Moses and Morgan",3100.27,Michael Fox,Christopher Chung,PO773080,INV822337,3100.27,3100.27,3100.27,none
104261,2024-07-05,17:30:00,2024-07-05 17:30:00,Marketing,5500,Utilities,Stevens-Gibson,15627.85,Anita Harris,Nicole Clarke,PO201227,INV858660,15627.85,15627.85,15627.85,none
104842,2024-07-05,17:41:00,2024-07-05 17:41:00,Operations,5000,Raw Materials Expense,Mora-Lynn,100000.0,Autumn Reed,Austin Cohen,PO417551,INV104338,100000.0,100000.0,100000.0,round_number
102023,2024-07-05,17:47:00,2024-07-05 17:47:00,Marketing,5100,Office Supplies,"Nelson, Duncan and Smith",13907.61,Michael Fox,Denise Elliott,PO346640,INV886939,13907.61,13907.61,13907.61,none
104913,2024-07-05,17:54:00,2024-07-05 17:54:00,HR,5500,Utilities,"Flores, Hood and Brown",18315.11,Sean Kelly,Sean Kelly,PO874793,INV264054,18315.11,18315.11,18315.11,segregation_violation
104593,2024-07-05,18:51:00,2024-07-05 18:51:00,IT,5000,Raw Materials Expense,Gross-Morrison,18257.76,Denise Elliott,Austin Cohen,PO460057,INV985262,18257.76,18257.76,18257.76,none
102608,2024-07-08,09:23:00,2024-07-08 09:23:00,Marketing,5200,Travel & Entertainment,Ballard-Jenkins,15021.64,James Dennis,Christopher Chung,PO283943,INV45366,15021.64,15021.64,15021.64,none
101923,2024-07-08,09:39:00,2024-07-08 09:39:00,Sales,5300,Professional Fees,Pearson PLC,29648.62,Sergio Arroyo,Jeffrey Hancock,PO547476,INV845482,29648.62,29648.62,29648.62,none
102005,2024-07-08,09:47:00,2024-07-08 09:47:00,Sales,5100,Office Supplies,Smith-Parker,4086.63,Corey Jones,Donald Ferguson,PO91662,INV403832,4086.63,4086.63,4086.63,none
103191,2024-07-08,09:56:00,2024-07-08 09:56:00,Procurement,5000,Raw Materials Expense,"Gardner, Perry and Cruz",3112.87,Sergio Arroyo,Sean Kelly,PO790404,INV877592,3112.87,3112.87,3112.87,none
101257,2024-07-08,10:38:00,2024-07-08 10:38:00,Sales,5300,Professional Fees,Smith-Wise,13708.87,Donna Weber,Patricia Lopez,PO601583,INV420847,13708.87,13708.87,13708.87,none
101051,2024-07-08,11:13:00,2024-07-08 11:13:00,Finance,5400,IT & Software,Tucker Group,34066.35,Alyssa Jackson,Michael Rivas,PO981001,INV535555,34066.35,34066.35,34066.35,none
103550,2024-07-08,12:16:00,2024-07-08 12:16:00,IT,5100,Office Supplies,"White, Tucker and Wolf",15306.23,Lindsey Lewis,Christine Gonzales,PO356418,INV703499,15306.23,15306.23,15306.23,none
101850,2024-07-08,12:18:00,2024-07-08 12:18:00,Procurement,5400,IT & Software,Galvan Group,5794.05,Leslie Robinson,Autumn Reed,PO36927,INV963509,5794.05,5794.05,5794.05,none
101293,2024-07-08,12:28:00,2024-07-08 12:28:00,Marketing,6000,Vendor Payments,Stevens-Gibson,8858.48,Autumn Reed,Elizabeth Shea,PO572433,INV964317,8858.48,8858.48,8858.48,none
102389,2024-07-08,13:25:00,2024-07-08 13:25:00,HR,5000,Raw Materials Expense,Stewart-Russell,25464.17,Denise Elliott,Donna Weber,PO279438,INV563879,25464.17,25464.17,25464.17,none
103711,2024-07-08,13:45:00,2024-07-08 13:45:00,IT,5400,IT & Software,"Hernandez, Hopkins and Houston",12373.42,Nicole Clarke,Lawrence Davis,PO71273,INV487951,12373.42,12373.42,12373.42,none
103359,2024-07-08,14:09:00,2024-07-08 14:09:00,Procurement,5300,Professional Fees,Jones Ltd,12874.95,Sean Kelly,Lindsey Lewis,PO802982,INV499397,12874.95,12874.95,12874.95,none
100010,2024-07-08,14:13:00,2024-07-08 14:13:00,Finance,5300,Professional Fees,"Martin, Brewer and Young",2227.32,Dawn Hall,Gerald Freeman,PO373633,INV207729,2227.32,2227.32,2227.32,none
101434,2024-07-08,14:20:00,2024-07-08 14:20:00,Marketing,5200,Travel & Entertainment,Evans Ltd,16946.82,Tanner Avila,Christopher Chung,PO872228,INV155026,16946.82,16946.82,16946.82,none
104559,2024-07-08,15:30:00,2024-07-08 15:30:00,Sales,5300,Professional Fees,Murphy Inc,10209.38,Gary Mays,Mary Harrison,PO504819,INV721735,10209.38,10209.38,10209.38,none
101886,2024-07-08,16:36:00,2024-07-08 16:36:00,Procurement,5300,Professional Fees,Miller LLC,18861.95,James Dennis,Anita Harris,PO649701,INV640211,18861.95,18861.95,18861.95,none
101030,2024-07-08,16:45:00,2024-07-08 16:45:00,Sales,6000,Vendor Payments,Stewart-Russell,5165.9,Kyle King,Patricia Lopez,PO976790,INV424819,5165.9,5165.9,5165.9,none
104237,2024-07-08,17:01:00,2024-07-08 17:01:00,Operations,5300,Professional Fees,Powers Group,18527.91,Thomas Martin,Sean Kelly,PO644551,INV196069,18527.91,18527.91,18527.91,none
100722,2024-07-08,17:35:00,2024-07-08 17:35:00,HR,6000,Vendor Payments,Larson PLC,10888.82,Corey Jones,Patricia Lopez,PO290310,INV610026,10888.82,10888.82,10888.82,none
103168,2024-07-08,18:29:00,2024-07-08 18:29:00,Operations,5100,Office Supplies,"Yang, Weber and Nielsen",4810.76,Gary Mays,Lindsey Lewis,PO699522,INV667008,4810.76,4810.76,4810.76,none
105017,2024-07-09,10:02:00,2024-07-09 10:02:00,Finance,5200,Travel & Entertainment,Reyes-Glover,2970.1,Thomas Martin,Joy Hernandez,PO501355,INV9939,2970.1,2970.1,2970.1,duplicate_payment
100797,2024-07-09,10:15:00,2024-07-09 10:15:00,Marketing,5500,Utilities,Smith-Wise,11406.9,Taylor Carroll,Denise Elliott,PO559626,INV241048,11406.9,11406.9,11406.9,none
104328,2024-07-09,10:48:00,2024-07-09 10:48:00,Sales,5100,Office Supplies,Jones Ltd,3903.03,Autumn Reed,Sergio Arroyo,PO623651,INV191126,3903.03,3903.03,3903.03,none
104783,2024-07-09,10:55:00,2024-07-09 10:55:00,Operations,5300,Professional Fees,Nichols LLC,17505.82,Christina Miller,Michael Macdonald,PO706160,INV848129,17505.82,17505.82,17505.82,none
101798,2024-07-09,11:02:00,2024-07-09 11:02:00,Finance,5500,Utilities,Larson PLC,7604.26,Gary Mays,Austin Cohen,PO459927,INV250456,7604.26,7604.26,7604.26,none
102419,2024-07-09,11:45:00,2024-07-09 11:45:00,Operations,6000,Vendor Payments,"Hernandez, Hopkins and Houston",10077.95,Taylor Carroll,Gary Mays,PO527028,INV12769,10077.95,10077.95,10077.95,none
100481,2024-07-09,11:47:00,2024-07-09 11:47:00,HR,6000,Vendor Payments,Mays-Ortega,18185.64,Michael Rivas,Gerald Freeman,PO509770,INV854724,18185.64,18185.64,18185.64,none
103065,2024-07-09,12:02:00,2024-07-09 12:02:00,Operations,5300,Professional Fees,"Howard, Tucker and Flores",39994.37,Elizabeth Shea,Jeffrey Hancock,PO219492,INV205142,39994.37,39994.37,39994.37,none
104299,2024-07-09,12:58:00,2024-07-09 12:58:00,IT,5100,Office Supplies,Willis Group,18759.71,Michael Fox,Lawrence Davis,PO729959,INV190863,18759.71,18759.71,18759.71,none
103245,2024-07-09,13:32:00,2024-07-09 13:32:00,Marketing,5100,Office Supplies,Jones Inc,16102.68,Patricia Lopez,Nicole Chavez,PO778620,INV97951,16102.68,16102.68,16102.68,none
102496,2024-07-09,14:00:00,2024-07-09 14:00:00,Marketing,5000,Raw Materials Expense,"Martin, Brewer and Young",6544.08,Dawn Hall,Christopher Chung,PO409279,INV271606,6544.08,6544.08,6544.08,none
104335,2024-07-09,14:31:00,2024-07-09 14:31:00,Marketing,5300,Professional Fees,Galvan Group,10499.47,James Dennis,Thomas Martin,PO230050,INV697095,10499.47,10499.47,10499.47,none
103720,2024-07-09,15:00:00,2024-07-09 15:00:00,Operations,5500,Utilities,Francis-Burke,20605.71,Alyssa Jackson,Patricia Lopez,PO969079,INV434922,20605.71,20605.71,20605.71,none
101819,2024-07-09,15:04:00,2024-07-09 15:04:00,Procurement,5400,IT & Software,Rivera-Charles,3334.51,Lawrence Davis,Gary Mays,PO119178,INV879946,3334.51,3334.51,3334.51,none
102954,2024-07-09,15:50:00,2024-07-09 15:50:00,HR,5000,Raw Materials Expense,Mays-Ortega,18757.82,Patricia Perry,Leslie Robinson,PO324496,INV794039,18757.82,18757.82,18757.82,none
101052,2024-07-09,16:34:00,2024-07-09 16:34:00,HR,5500,Utilities,"Brown, Baker and Alvarado",2909.15,Elizabeth Boyle,Dawn Hall,PO487992,INV313545,2909.15,2909.15,2909.15,none
101969,2024-07-09,16:45:00,2024-07-09 16:45:00,Marketing,6000,Vendor Payments,Becker-Martinez,16384.95,Alyssa Jackson,Joy Hernandez,PO615367,INV419371,16384.95,16384.95,16384.95,none
104080,2024-07-09,16:57:00,2024-07-09 16:57:00,Operations,5300,Professional Fees,"Decker, Eaton and Arnold",18172.47,James Dennis,Anita Harris,PO131001,INV685257,18172.47,18172.47,18172.47,none
104701,2024-07-09,17:31:00,2024-07-09 17:31:00,Marketing,5200,Travel & Entertainment,Powers Group,22591.62,Sergio Arroyo,Leslie Robinson,PO137484,INV755571,22591.62,22591.62,22591.62,none
103658,2024-07-09,17:47:00,2024-07-09 17:47:00,IT,5200,Travel & Entertainment,"Cherry, Martin and Compton",3810.58,Donald Ferguson,Sergio Arroyo,PO411733,INV165210,3810.58,3810.58,3810.58,none
103578,2024-07-10,09:28:00,2024-07-10 09:28:00,Sales,5400,IT & Software,Francis-Burke,2457.94,Michael Rivas,Taylor Carroll,PO341824,INV815599,2457.94,2457.94,2457.94,none
103211,2024-07-10,09:28:00,2024-07-10 09:28:00,Sales,5100,Office Supplies,Schneider-Clark,65766.36,Elizabeth Shea,Michael Fox,PO214784,INV768869,65766.36,65766.36,65766.36,none
104465,2024-07-10,09:33:00,2024-07-10 09:33:00,Sales,5200,Travel & Entertainment,Gross-Morrison,29805.18,Christopher Chung,Mary Harrison,PO821835,INV428176,29805.18,29805.18,29805.18,none
104153,2024-07-10,09:52:00,2024-07-10 09:52:00,Finance,6000,Vendor Payments,"Silva, Jones and Oliver",9082.12,Donald Ferguson,Timothy Johnson,PO50420,INV494393,9082.12,9082.12,9082.12,none
103405,2024-07-10,10:31:00,2024-07-10 10:31:00,Marketing,5400,IT & Software,Harris PLC,37702.32,Gary Mays,Patricia Lopez,PO760976,INV767054,37702.32,37702.32,37702.32,none
101612,2024-07-10,10:43:00,2024-07-10 10:43:00,Finance,5400,IT & Software,"Durham, Bowen and Hess",5236.29,Mary Harrison,Elizabeth Boyle,PO111966,INV769544,5236.29,5236.29,5236.29,none
103617,2024-07-10,10:50:00,2024-07-10 10:50:00,Sales,5200,Travel & Entertainment,"Morton, Reynolds and Anderson",12082.93,Gary Mays,Christopher Chung,PO825301,INV505791,12082.93,12082.93,12082.93,none
103800,2024-07-10,11:11:00,2024-07-10 11:11:00,Finance,5400,IT & Software,"Hernandez, Hopkins and Houston",6538.17,Sean Kelly,Lindsey Lewis,PO688134,INV79697,6538.17,6538.17,6538.17,none
100432,2024-07-10,11:32:00,2024-07-10 11:32:00,Procurement,5100,Office Supplies,"Morton, Reynolds and Anderson",27944.19,Austin Cohen,Leslie Robinson,PO337739,INV949760,27944.19,27944.19,27944.19,none
101356,2024-07-10,11:36:00,2024-07-10 11:36:00,Operations,5300,Professional Fees,"Durham, Bowen and Hess",12112.46,Janice Bush,Thomas Martin,PO209199,INV464002,12112.46,12112.46,12112.46,none
102104,2024-07-10,11:37:00,2024-07-10 11:37:00,HR,5200,Travel & Entertainment,Torres-Mendoza,16145.97,Elizabeth Shea,Christopher Chung,PO232474,INV642014,16145.97,16145.97,16145.97,none
101739,2024-07-10,11:39:00,2024-07-10 11:39:00,Finance,6000,Vendor Payments,"Decker, Eaton and Arnold",12835.85,Timothy Johnson,Christina Miller,PO375680,INV313785,12835.85,12835.85,12835.85,none
101426,2024-07-10,11:45:00,2024-07-10 11:45:00,Finance,5500,Utilities,Mora-Lynn,6559.23,Gerald Freeman,Leslie Robinson,PO142729,INV964428,6559.23,6559.23,6559.23,none
104477,2024-07-10,12:17:00,2024-07-10 12:17:00,Sales,5000,Raw Materials Expense,Lopez Ltd,13942.55,Christine Gonzales,Joy Hernandez,PO929816,INV492940,13942.55,13942.55,13942.55,none
100780,2024-07-10,12:26:00,2024-07-10 12:26:00,Finance,5400,IT & Software,"Gardner, Perry and Cruz",50828.82,Autumn Reed,Sean Kelly,PO705928,INV331433,50828.82,50828.82,50828.82,none
101642,2024-07-10,12:32:00,2024-07-10 12:32:00,Marketing,5500,Utilities,Stewart-Russell,29337.11,Kyle King,Autumn Reed,PO75571,INV670874,29337.11,29337.11,29337.11,none
103585,2024-07-10,14:22:00,2024-07-10 14:22:00,Sales,5200,Travel & Entertainment,Rivera-Charles,59862.1,Donna Weber,Gerald Freeman,PO274700,INV989547,59862.1,59862.1,59862.1,none
100305,2024-07-10,14:35:00,2024-07-10 14:35:00,HR,5000,Raw Materials Expense,Tucker Group,8093.87,Jeffrey Hancock,Michael Macdonald,PO624825,INV294162,8093.87,8093.87,8093.87,none
102340,2024-07-10,14:46:00,2024-07-10 14:46:00,Finance,5300,Professional Fees,Mays-Ortega,33305.54,Corey Jones,Janice Bush,PO372254,INV687954,33305.54,33305.54,33305.54,none
101398,2024-07-10,16:18:00,2024-07-10 16:18:00,Sales,5400,IT & Software,Reyes-Glover,20321.74,Lindsey Lewis,Denise Elliott,PO338655,INV920603,20321.74,20321.74,20321.74,none
102861,2024-07-10,16:59:00,2024-07-10 16:59:00,IT,5100,Office Supplies,Smith-Parker,9993.17,Alyssa Jackson,Joy Hernandez,PO742571,INV184678,9993.17,9993.17,9993.17,none
103965,2024-07-10,17:03:00,2024-07-10 17:03:00,Procurement,5400,IT & Software,Raymond-Lucas,10459.01,Lindsey Lewis,Sergio Arroyo,PO916662,INV424547,10459.01,10459.01,10459.01,none
101073,2024-07-10,17:46:00,2024-07-10 17:46:00,Finance,5500,Utilities,Hopkins Inc,2058.56,Corey Jones,Austin Cohen,PO567480,INV872127,2058.56,2058.56,2058.56,none
101644,2024-07-10,17:52:00,2024-07-10 17:52:00,Operations,5000,Raw Materials Expense,Rogers Ltd,9082.28,Thomas Martin,Gerald Freeman,PO237213,INV731170,9082.28,9082.28,9082.28,none
103028,2024-07-10,18:21:00,2024-07-10 18:21:00,Sales,5400,IT & Software,"Howard, Tucker and Flores",10337.0,Christine Gonzales,Lawrence Davis,PO168096,INV479729,10337.0,10337.0,10337.0,none
101183,2024-07-10,18:59:00,2024-07-10 18:59:00,Marketing,5300,Professional Fees,Hopkins Inc,22670.51,Jeffrey Hancock,Christine Gonzales,PO902265,INV599341,22670.51,22670.51,22670.51,none
103951,2024-07-11,09:07:00,2024-07-11 09:07:00,Operations,5200,Travel & Entertainment,Mora-Lynn,21883.88,Michael Fox,Elizabeth Shea,PO437954,INV813799,21883.88,21883.88,21883.88,none
105020,2024-07-11,09:20:00,2024-07-11 09:20:00,HR,5100,Office Supplies,Powers Group,2640.18,Jeffrey Hancock,Thomas Martin,PO66362,INV212047,2640.18,2640.18,2640.18,duplicate_payment
103655,2024-07-11,10:34:00,2024-07-11 10:34:00,HR,5200,Travel & Entertainment,Cowan-Powers,26449.1,Gary Mays,Corey Jones,PO482449,INV261942,26449.1,26449.1,26449.1,none
101468,2024-07-11,10:49:00,2024-07-11 10:49:00,Operations,5300,Professional Fees,"Morton, Reynolds and Anderson",5759.78,Taylor Carroll,Patricia Lopez,PO372065,INV95352,5759.78,5759.78,5759.78,none
102811,2024-07-11,11:01:00,2024-07-11 11:01:00,Finance,5100,Office Supplies,Lopez Ltd,55136.69,Taylor Carroll,Patricia Perry,PO295506,INV278191,55136.69,55136.69,55136.69,none
102944,2024-07-11,12:02:00,2024-07-11 12:02:00,Marketing,5300,Professional Fees,Hopkins Inc,16211.66,Elizabeth Shea,Gary Stone,PO689840,INV593640,16211.66,16211.66,16211.66,none
101857,2024-07-11,12:43:00,2024-07-11 12:43:00,IT,5000,Raw Materials Expense,"Decker, Eaton and Arnold",12194.81,Elizabeth Shea,Taylor Carroll,PO577195,INV640602,12194.81,12194.81,12194.81,none
103954,2024-07-11,13:51:00,2024-07-11 13:51:00,Sales,5500,Utilities,"White, Tucker and Wolf",16847.25,Nicole Clarke,Alyssa Jackson,PO178291,INV698020,16847.25,16847.25,16847.25,none
100409,2024-07-11,13:52:00,2024-07-11 13:52:00,IT,5500,Utilities,"Martin, Brewer and Young",8960.13,Nicole Clarke,Timothy Johnson,PO729426,INV404582,8960.13,8960.13,8960.13,none
102661,2024-07-11,13:53:00,2024-07-11 13:53:00,IT,5300,Professional Fees,Miller LLC,21422.33,Mary Harrison,Sean Kelly,PO851239,INV419271,21422.33,21422.33,21422.33,none
103707,2024-07-11,14:08:00,2024-07-11 14:08:00,Marketing,5300,Professional Fees,Rogers Ltd,19254.06,Elizabeth Shea,Michael Fox,PO604668,INV571094,19254.06,19254.06,19254.06,none
100316,2024-07-11,14:11:00,2024-07-11 14:11:00,Sales,5400,IT & Software,"Yang, Weber and Nielsen",34951.0,Corey Jones,Sergio Arroyo,PO482481,INV623443,34951.0,34951.0,34951.0,none
104188,2024-07-11,14:45:00,2024-07-11 14:45:00,Procurement,5500,Utilities,"Nelson, Duncan and Smith",12807.51,Timothy Johnson,Corey Jones,PO995341,INV933522,12807.51,12807.51,12807.51,none
100234,2024-07-11,14:52:00,2024-07-11 14:52:00,HR,5500,Utilities,Reyes-Glover,12685.01,Michael Fox,Sean Kelly,PO858171,INV434999,12685.01,12685.01,12685.01,none
105007,2024-07-11,14:54:00,2024-07-11 14:54:00,Procurement,5200,Travel & Entertainment,Powers Group,7238.14,Patricia Perry,Taylor Carroll,PO522363,INV581588,7238.14,7238.14,7238.14,duplicate_payment
103341,2024-07-11,15:16:00,2024-07-11 15:16:00,Operations,5100,Office Supplies,"Nelson, Duncan and Smith",17676.99,Taylor Carroll,Sean Kelly,PO724997,INV707624,17676.99,17676.99,17676.99,none
101957,2024-07-11,16:45:00,2024-07-11 16:45:00,HR,5500,Utilities,Gross-Morrison,17550.56,Gary Mays,Nicole Clarke,PO808385,INV683954,17550.56,17550.56,17550.56,none
101996,2024-07-11,17:08:00,2024-07-11 17:08:00,Finance,5400,IT & Software,Pearson PLC,13840.39,Nicole Clarke,Lawrence Davis,PO385073,INV158336,13840.39,13840.39,13840.39,none
103146,2024-07-11,18:13:00,2024-07-11 18:13:00,Procurement,5400,IT & Software,"Robles, Moses and Morgan",3589.98,Donald Ferguson,Timothy Johnson,PO659610,INV20904,3589.98,3589.98,3589.98,none
103457,2024-07-11,18:38:00,2024-07-11 18:38:00,Operations,5300,Professional Fees,"Jefferson, Sullivan and Young",33953.34,Alyssa Jackson,Elizabeth Boyle,PO380092,INV5285,33953.34,33953.34,33953.34,none
100846,2024-07-11,18:57:00,2024-07-11 18:57:00,Operations,5400,IT & Software,Scott-Bailey,47136.84,Denise Elliott,Thomas Martin,PO962057,INV274187,47136.84,47136.84,47136.84,none
104090,2024-07-12,09:10:00,2024-07-12 09:10:00,Procurement,5300,Professional Fees,"White, Tucker and Wolf",23650.69,Nicole Clarke,Timothy Johnson,PO715646,INV92815,23650.69,23650.69,23650.69,none
102581,2024-07-12,09:10:00,2024-07-12 09:10:00,IT,5000,Raw Materials Expense,Harper-Hernandez,22344.34,Gerald Freeman,Nicole Clarke,PO546171,INV664017,22344.34,22344.34,22344.34,none
100413,2024-07-12,10:28:00,2024-07-12 10:28:00,IT,5200,Travel & Entertainment,"Decker, Eaton and Arnold",17271.63,Michael Rivas,Denise Elliott,PO345777,INV75462,17271.63,17271.63,17271.63,none
102192,2024-07-12,10:31:00,2024-07-12 10:31:00,Marketing,5100,Office Supplies,Powers Group,17946.17,Tanner Avila,Kyle King,PO330781,INV437640,17946.17,17946.17,17946.17,none
