entry_id,date,posting_time,department,gl_account,account_description,vendor,amount,preparer,approver,po_number,invoice_number,flag_duplicate_payment,flag_three_way_mismatch,flag_weekend_posting,flag_odd_hour_posting,flag_round_number,flag_segregation_violation,rule_flag_count,flag_ml_anomaly,ml_anomaly_score,composite_risk_score,risk_tier
102545,2024-05-09,11:36:00,Procurement,5000,Raw Materials Expense,Gross-Morrison,5435.49,Timothy Johnson,Leslie Robinson,PO528403,INV288944,False,False,False,False,False,False,0,False,-0.0914484093686328,0.0762955552545487,Low
102248,2024-05-09,12:32:00,HR,5400,IT & Software,Harris PLC,27949.94,Gerald Freeman,Brittany Jackson,PO6425,INV429162,False,False,False,False,False,False,0,False,-0.11426998671490168,0.05049354933518235,Low
104699,2024-05-09,13:10:00,Operations,5500,Utilities,Hopkins Inc,3794.31,Sean Kelly,Alyssa Jackson,PO583720,INV312189,False,False,False,False,False,False,0,False,-0.12302901231309454,0.040590621640773775,Low
104437,2024-05-09,13:43:00,Sales,5000,Raw Materials Expense,Raymond-Lucas,14718.46,Tanner Avila,Gary Mays,PO294960,INV432050,False,False,False,False,False,False,0,False,-0.05116494768893731,0.12183991447834273,Low
100720,2024-05-09,13:54:00,Finance,5000,Raw Materials Expense,Lopez Ltd,15351.19,Tanner Avila,Taylor Carroll,PO686925,INV572188,False,False,False,False,False,False,0,False,-0.14394886054523498,0.01693870487235719,Low
104255,2024-05-09,14:14:00,Operations,6000,Vendor Payments,Young Inc,7734.64,Dawn Hall,Michael Fox,PO622505,INV559716,False,False,False,False,False,False,0,False,-0.11652946307331019,0.04793899223819642,Low
101948,2024-05-09,14:38:00,Operations,5500,Utilities,Gross-Morrison,38729.54,Corey Jones,Lawrence Davis,PO340674,INV939276,False,False,False,False,False,False,0,False,-0.04038970180335577,0.13402237469588144,Low
102924,2024-05-09,14:51:00,IT,5400,IT & Software,"Smith, Montgomery and Reyes",6420.7,James Dennis,Joy Hernandez,PO107880,INV315292,False,False,False,False,False,False,0,False,-0.11625567887962118,0.04824853181466867,Low
102142,2024-05-09,14:52:00,Finance,5300,Professional Fees,Stevens-Gibson,15529.96,Thomas Martin,Corey Jones,PO555460,INV144207,False,False,False,False,False,False,0,False,-0.1339935029173191,0.028194201920061918,Low
102354,2024-05-09,16:07:00,Procurement,5100,Office Supplies,"White, Tucker and Wolf",23316.43,Nicole Chavez,Donald Ferguson,PO580510,INV359473,False,False,False,False,False,False,0,False,-0.1230305316090034,0.040588903929441256,Low
100794,2024-05-09,16:40:00,IT,5000,Raw Materials Expense,Pearson PLC,26992.9,Janice Bush,Joy Hernandez,PO894409,INV534696,False,False,False,False,False,False,0,False,-0.10929837555738664,0.05611443778511954,Low
102613,2024-05-09,17:07:00,Finance,6000,Vendor Payments,Gomez Ltd,4937.71,Austin Cohen,Michael Macdonald,PO679671,INV732192,False,False,False,False,False,False,0,False,-0.07981518322136982,0.08944804534577722,Low
103255,2024-05-09,17:13:00,Finance,5500,Utilities,Rivera-Charles,3488.82,Donna Weber,Michael Fox,PO551092,INV727225,False,False,False,False,False,False,0,False,-0.08517516289106047,0.08338806863747787,Low
101147,2024-05-09,17:24:00,HR,5000,Raw Materials Expense,Harper-Hernandez,16733.05,Lindsey Lewis,Michael Rivas,PO282454,INV209755,False,False,False,False,False,False,0,False,-0.13351174231856522,0.02873887898738993,Low
100066,2024-05-10,09:45:00,HR,5400,IT & Software,"Mills, Crane and Kim",13079.14,Brittany Jackson,Timothy Johnson,PO226009,INV146542,False,False,False,False,False,False,0,False,-0.11264832336695357,0.052326996982911114,Low
100346,2024-05-10,09:47:00,Procurement,5400,IT & Software,Jones Ltd,6064.12,Michael Fox,Thomas Martin,PO134538,INV456518,False,False,False,False,False,False,0,False,-0.08558417101066512,0.08292564530174673,Low
100158,2024-05-10,09:57:00,Sales,5300,Professional Fees,"Martin, Brewer and Young",5805.11,Michael Rivas,Corey Jones,PO759963,INV478944,False,False,False,False,False,False,0,False,-0.09422600634937028,0.07315521255819606,Low
104156,2024-05-10,10:03:00,HR,5500,Utilities,Ballard-Jenkins,10872.9,Sean Kelly,Donna Weber,PO909209,INV489599,False,False,False,False,False,False,0,False,-0.12778986372246104,0.0352080175209152,Low
101273,2024-05-10,10:09:00,HR,5100,Office Supplies,Powers Group,2771.98,Denise Elliott,Leslie Robinson,PO679413,INV442936,False,False,False,False,False,False,0,False,-0.05567189520452742,0.11674437332835551,Low
102129,2024-05-10,10:40:00,Marketing,5500,Utilities,"Duncan, Graham and Stark",12343.93,Gary Stone,Donna Weber,PO201090,INV630820,False,False,False,False,False,False,0,False,-0.1260727316320921,0.03714940183838777,Low
100363,2024-05-10,12:21:00,Operations,5400,IT & Software,Nichols LLC,14417.18,Elizabeth Shea,Kyle King,PO766665,INV977312,False,False,False,False,False,False,0,False,-0.12404511719795874,0.039441816549163865,Low
102925,2024-05-10,13:41:00,Marketing,5200,Travel & Entertainment,Gomez Ltd,14672.17,Donna Weber,Alyssa Jackson,PO109852,INV421868,False,False,False,False,False,False,0,False,-0.12542948707548962,0.0378766521771892,Low
104176,2024-05-10,14:04:00,Operations,5300,Professional Fees,"Nelson, Duncan and Smith",14143.44,Janice Bush,James Dennis,PO513030,INV338577,False,False,False,False,False,False,0,False,-0.14284459153921703,0.01818718805112863,Low
103860,2024-05-10,14:06:00,Procurement,5200,Travel & Entertainment,Rivera-Charles,8029.49,Michael Macdonald,Brittany Jackson,PO235199,INV54697,False,False,False,False,False,False,0,False,-0.12713810850210844,0.0359448899902612,Low
103984,2024-05-10,14:53:00,Operations,5000,Raw Materials Expense,"Flores, Hood and Brown",1437.19,Gary Mays,Gerald Freeman,PO478597,INV58666,False,False,False,False,False,False,0,False,-0.053271775358036844,0.1194579415250982,Low
103047,2024-05-10,16:29:00,Finance,5200,Travel & Entertainment,Nichols LLC,24553.69,Patricia Lopez,Nicole Chavez,PO337086,INV157599,False,False,False,False,False,False,0,False,-0.09511187986661157,0.07215364665462774,Low
102403,2024-05-10,16:29:00,HR,5300,Professional Fees,Rogers Ltd,22677.63,Nicole Chavez,Gary Mays,PO662726,INV702663,False,False,False,False,False,False,0,False,-0.10167111990162281,0.0647377898257143,Low
101198,2024-05-10,18:05:00,IT,5500,Utilities,Smith-Parker,16360.75,Michael Rivas,Dawn Hall,PO300406,INV273693,False,False,False,False,False,False,0,False,-0.05802690709892189,0.11408180404502424,Low
102544,2024-05-10,18:31:00,HR,6000,Vendor Payments,"Cherry, Martin and Compton",26048.29,Austin Cohen,Tanner Avila,PO861596,INV330035,False,False,False,False,False,False,0,False,-0.03141782274360483,0.1441659538663799,Low
104978,2024-05-10,18:46:00,Marketing,6000,Vendor Payments,Stevens-Gibson,131531.88,Patricia Perry,Janice Bush,PO685869,INV504465,False,False,False,False,False,False,0,True,0.17882506424800138,0.3818659222933642,High
102065,2024-05-10,18:47:00,Operations,5200,Travel & Entertainment,"Duncan, Graham and Stark",10360.51,Leslie Robinson,Gary Stone,PO567803,INV308248,False,False,False,False,False,False,0,False,-0.10513166724479212,0.06082530552728346,Low
103571,2024-05-13,09:10:00,Sales,5400,IT & Software,"Brown, Baker and Alvarado",4550.27,Kyle King,Elizabeth Boyle,PO44452,INV810919,False,False,False,False,False,False,0,False,-0.06806281352051002,0.10273523877624105,Low
104054,2024-05-13,09:50:00,Marketing,5300,Professional Fees,Ballard-Jenkins,6528.13,Michael Macdonald,Patricia Lopez,PO526736,INV656385,False,False,False,False,False,False,0,False,-0.08635126879157018,0.0820583668843379,Low
101174,2024-05-13,10:20:00,Finance,5500,Utilities,Nichols LLC,21083.62,Tanner Avila,Denise Elliott,PO94100,INV48611,False,False,False,False,False,False,0,False,-0.0786400672848871,0.09077662784859997,Low
103861,2024-05-13,10:49:00,Sales,5100,Office Supplies,White-Thomas,3961.12,Michael Rivas,Elizabeth Boyle,PO917390,INV708800,False,False,False,False,False,False,0,False,-0.0943208739779392,0.07304795550594449,Low
101161,2024-05-13,11:05:00,Marketing,5100,Office Supplies,Gomez Ltd,8917.36,Kyle King,Alyssa Jackson,PO962956,INV60005,False,False,False,False,False,False,0,False,-0.1038023724116629,0.062328202221608155,Low
101157,2024-05-13,11:43:00,HR,5500,Utilities,Harris PLC,21257.71,Elizabeth Boyle,Anita Harris,PO656121,INV661773,False,False,False,False,False,False,0,False,-0.11310810128680465,0.0518071734654744,Low
104250,2024-05-13,11:57:00,Marketing,5300,Professional Fees,"Martin, Brewer and Young",6668.1,Leslie Robinson,Thomas Martin,PO110439,INV314109,False,False,False,False,False,False,0,False,-0.12159779806886656,0.042208748111225186,Low
102738,2024-05-13,12:00:00,Procurement,5400,IT & Software,"Yang, Weber and Nielsen",16471.21,Nicole Clarke,Patricia Perry,PO521255,INV256193,False,False,False,False,False,False,0,False,-0.13543485070575528,0.02656461849535722,Low
100961,2024-05-13,12:31:00,HR,5500,Utilities,Lopez Ltd,12628.29,Alyssa Jackson,Dawn Hall,PO824474,INV586195,False,False,False,False,False,False,0,False,-0.12301015099792578,0.04061194618632325,Low
100044,2024-05-13,12:42:00,IT,5400,IT & Software,Smith-Parker,8218.76,Joy Hernandez,Elizabeth Boyle,PO77947,INV669344,False,False,False,False,False,False,0,False,-0.09079830509574993,0.07703056116770796,Low
101832,2024-05-13,13:21:00,Operations,5500,Utilities,"Nelson, Duncan and Smith",41548.0,Elizabeth Shea,Mary Harrison,PO64857,INV38704,False,False,False,False,False,False,0,False,-0.02654514570225619,0.14967498770555898,Low
102017,2024-05-13,14:18:00,Finance,5500,Utilities,"Smith, Montgomery and Reyes",7088.86,Nicole Chavez,Corey Jones,PO492774,INV977775,False,False,False,False,False,False,0,False,-0.10795845279078031,0.05762935038870093,Low
102900,2024-05-13,14:23:00,IT,5100,Office Supplies,Jones Inc,18707.88,Christina Miller,Taylor Carroll,PO488624,INV342517,False,False,False,False,False,False,0,False,-0.12379669814207656,0.03972267837799812,Low
100336,2024-05-13,14:44:00,Finance,5200,Travel & Entertainment,"Morton, Reynolds and Anderson",29477.84,Timothy Johnson,Sean Kelly,PO360109,INV296689,False,False,False,False,False,False,0,False,-0.0889312499662348,0.0791414480171399,Low
104618,2024-05-13,15:42:00,Marketing,5200,Travel & Entertainment,"Silva, Jones and Oliver",38749.63,Nicole Clarke,Donald Ferguson,PO597067,INV420639,False,False,False,False,False,False,0,False,-0.05353625356828884,0.11915892326518895,Low
104456,2024-05-13,16:01:00,IT,5500,Utilities,Becker-Martinez,3729.5,Autumn Reed,Lindsey Lewis,PO283728,INV148178,False,False,False,False,False,False,0,False,-0.08564903054589018,0.08285231530853843,Low
100372,2024-05-13,17:59:00,Marketing,5100,Office Supplies,Pearson PLC,3554.63,Denise Elliott,Thomas Martin,PO270713,INV267006,False,False,False,False,False,False,0,False,-0.08644424404730788,0.08195324934305231,Low
103916,2024-05-14,09:19:00,IT,5100,Office Supplies,Nichols LLC,24915.3,Gary Stone,Patricia Perry,PO99826,INV22051,False,False,False,False,False,False,0,False,-0.06879274915916017,0.10190997576381011,Low
102689,2024-05-14,09:25:00,HR,5500,Utilities,"Robles, Moses and Morgan",13064.99,Taylor Carroll,Nicole Chavez,PO26226,INV597861,False,False,False,False,False,False,0,False,-0.11762825136966265,0.04669670553309924,Low
103397,2024-05-14,10:41:00,Operations,5100,Office Supplies,"Howard, Tucker and Flores",7337.03,Michael Rivas,Gerald Freeman,PO9663,INV63640,False,False,False,False,False,False,0,False,-0.097382274130622,0.06958674580678298,Low
102904,2024-05-14,11:00:00,Operations,5300,Professional Fees,Francis-Burke,5216.84,Michael Macdonald,Lindsey Lewis,PO642206,INV385287,False,False,False,False,False,False,0,False,-0.04562983267464171,0.12809789867445168,Low
101655,2024-05-14,11:05:00,HR,5000,Raw Materials Expense,Jones Inc,17043.08,Denise Elliott,Michael Fox,PO959341,INV778310,False,False,False,False,False,False,0,False,-0.13312038448593283,0.02918134696236634,Low
102152,2024-05-14,11:45:00,Procurement,5000,Raw Materials Expense,Stewart-Russell,20800.52,Taylor Carroll,Kyle King,PO500510,INV584165,False,False,False,False,False,False,0,False,-0.10589827820765724,0.059958577504869576,Low
100473,2024-05-14,12:02:00,Procurement,5000,Raw Materials Expense,"Nelson, Duncan and Smith",9947.45,Nicole Chavez,Autumn Reed,PO154087,INV892173,False,False,False,False,False,False,0,False,-0.136751915066461,0.025075549535946685,Low
103086,2024-05-14,12:12:00,Marketing,5500,Utilities,Reyes-Glover,15931.93,Taylor Carroll,Sean Kelly,PO717776,INV111709,False,False,False,False,False,False,0,False,-0.10330016098038369,0.06289600093797332,Low
104575,2024-05-14,12:42:00,Finance,5300,Professional Fees,Jones Ltd,15319.46,James Dennis,Michael Fox,PO731997,INV473850,False,False,False,False,False,False,0,False,-0.14727037003637256,0.013183416346449288,Low
104069,2024-05-14,13:30:00,Marketing,6000,Vendor Payments,Tucker Group,21165.79,Christina Miller,Jeffrey Hancock,PO38285,INV210207,False,False,False,False,False,False,0,False,-0.1382550553074831,0.02337610375233476,Low
103834,2024-05-14,15:46:00,Marketing,5400,IT & Software,Schneider-Clark,32270.34,Christine Gonzales,Michael Macdonald,PO362901,INV538646,False,False,False,False,False,False,0,False,-0.08450458626818774,0.08414622052725422,Low
100547,2024-05-14,16:29:00,Operations,5200,Travel & Entertainment,"White, Tucker and Wolf",19128.86,Alyssa Jackson,Donna Weber,PO137152,INV976347,False,False,False,False,False,False,0,False,-0.13837260725192158,0.02324319988157185,Low
104511,2024-05-14,16:51:00,Procurement,5300,Professional Fees,"Flores, Hood and Brown",15331.95,Christine Gonzales,Michael Fox,PO164200,INV371766,False,False,False,False,False,False,0,False,-0.142866402108055,0.018162529088353013,Low
102050,2024-05-14,16:59:00,Operations,6000,Vendor Payments,Scott-Bailey,17269.36,Gary Stone,James Dennis,PO643953,INV777419,False,False,False,False,False,False,0,False,-0.13697382339646785,0.024824660653135548,Low
103131,2024-05-14,17:55:00,Sales,5500,Utilities,Reyes-Glover,13275.55,Nicole Clarke,Tanner Avila,PO150885,INV60374,False,False,False,False,False,False,0,False,-0.08737013961373957,0.08090643463242533,Low
104782,2024-05-14,18:02:00,Operations,5000,Raw Materials Expense,Murphy Inc,25012.3,Brittany Jackson,Nicole Clarke,PO142589,INV973538,False,False,False,False,False,False,0,False,-0.018075823615926967,0.15925037749079718,Medium
100698,2024-05-14,18:34:00,Finance,5000,Raw Materials Expense,Stewart-Russell,7136.26,Joy Hernandez,Gary Stone,PO768622,INV974792,False,False,False,False,False,False,0,False,-0.07663200037240042,0.09304694219087026,Low
103380,2024-05-15,09:23:00,HR,6000,Vendor Payments,Mays-Ortega,15418.31,Michael Fox,Tanner Avila,PO405675,INV510006,False,False,False,False,False,False,0,False,-0.09893954649372044,0.06782609841063353,Low
103176,2024-05-15,09:33:00,Finance,5100,Office Supplies,Smith-Parker,5984.82,Gary Stone,Tanner Avila,PO53646,INV952283,False,False,False,False,False,False,0,False,-0.05773200556071956,0.11441521882695958,Low
100979,2024-05-15,11:28:00,Procurement,5300,Professional Fees,"Dixon, Jackson and Benjamin",12164.65,Christopher Chung,Lindsey Lewis,PO333152,INV601026,False,False,False,False,False,False,0,False,-0.14976924777157863,0.010358192781168375,Low
100047,2024-05-15,11:59:00,Procurement,5000,Raw Materials Expense,Galvan Group,14752.71,Gary Mays,Joy Hernandez,PO321260,INV738886,False,False,False,False,False,False,0,False,-0.1479841840411843,0.012376380404190446,Low
100533,2024-05-15,12:15:00,IT,5500,Utilities,"Martin, Brewer and Young",13165.73,Christopher Chung,Anita Harris,PO897874,INV122092,False,False,False,False,False,False,0,False,-0.1556001087973352,0.0037658390442269307,Low
104273,2024-05-15,12:52:00,Procurement,5100,Office Supplies,Becker-Martinez,6196.1,Anita Harris,Mary Harrison,PO909483,INV125389,False,False,False,False,False,False,0,False,-0.1348482029427902,0.02722788067145227,Low
100541,2024-05-15,13:19:00,Sales,5300,Professional Fees,"Smith, Montgomery and Reyes",7887.95,Janice Bush,Sergio Arroyo,PO131372,INV808073,False,False,False,False,False,False,0,False,-0.12832918245496527,0.03459826540267372,Low
104611,2024-05-15,13:24:00,Finance,5300,Professional Fees,Torres-Mendoza,6435.49,Elizabeth Boyle,Anita Harris,PO54907,INV329179,False,False,False,False,False,False,0,False,-0.07356250520674867,0.09651730408706764,Low
103802,2024-05-15,14:13:00,Operations,5400,IT & Software,Murphy Inc,7632.79,Lindsey Lewis,Kyle King,PO497476,INV487746,False,False,False,False,False,False,0,False,-0.093554179400539,0.07391477806269736,Low
102148,2024-05-15,16:22:00,Operations,5200,Travel & Entertainment,Davidson-Frank,11907.16,Nicole Clarke,Patricia Lopez,PO625868,INV21167,False,False,False,False,False,False,0,False,-0.15074004772600563,0.00926060930608306,Low
102460,2024-05-15,16:50:00,HR,5400,IT & Software,Murphy Inc,30261.87,Gary Mays,Autumn Reed,PO257386,INV304764,False,False,False,False,False,False,0,False,-0.030809065389220458,0.1448542130792713,Low
102873,2024-05-15,18:27:00,HR,5300,Professional Fees,"Dixon, Jackson and Benjamin",9878.12,Sergio Arroyo,Lawrence Davis,PO224264,INV975840,False,False,False,False,False,False,0,False,-0.12431041115093389,0.039141876013013506,Low
102396,2024-05-15,18:27:00,Marketing,5200,Travel & Entertainment,Nichols LLC,45775.95,Michael Macdonald,Gary Stone,PO952629,INV589676,False,False,False,False,False,False,0,False,-0.014650207916110713,0.16312336817952292,Medium
104755,2024-05-16,09:17:00,Finance,5200,Travel & Entertainment,Galvan Group,29525.22,Nicole Clarke,Lindsey Lewis,PO718546,INV103202,False,False,False,False,False,False,0,False,-0.050918124085362115,0.12211897249365243,Low
100969,2024-05-16,10:16:00,Operations,5400,IT & Software,Becker-Martinez,28488.21,Gary Stone,Christine Gonzales,PO908761,INV325719,False,False,False,False,False,False,0,False,-0.08453595297873207,0.08411075741973734,Low
102981,2024-05-16,11:06:00,Marketing,5500,Utilities,"Cherry, Martin and Compton",33219.84,Michael Rivas,Brittany Jackson,PO129797,INV114738,False,False,False,False,False,False,0,False,-0.036385236285458866,0.13854981122793894,Low
102979,2024-05-16,11:10:00,IT,5400,IT & Software,Gross-Morrison,24561.6,Elizabeth Shea,Alyssa Jackson,PO298982,INV580299,False,False,False,False,False,False,0,False,-0.08358205043421746,0.08518923673458138,Low
100647,2024-05-16,11:18:00,Operations,5100,Office Supplies,Gomez Ltd,38408.29,Lindsey Lewis,Gary Mays,PO104724,INV956153,False,False,False,False,False,False,0,False,-0.00792310093995574,0.17072901486140482,Medium
103564,2024-05-16,11:43:00,Operations,5400,IT & Software,"Flores, Hood and Brown",9614.24,Janice Bush,Autumn Reed,PO137135,INV820249,False,False,False,False,False,False,0,False,-0.13780023799570212,0.023890318821378702,Low
100984,2024-05-16,11:44:00,IT,5000,Raw Materials Expense,"Robles, Moses and Morgan",26654.01,Donna Weber,Kyle King,PO49165,INV151608,False,False,False,False,False,False,0,False,-0.09475297510643343,0.07255942328461687,Low
101225,2024-05-16,11:54:00,Finance,6000,Vendor Payments,"Howard, Tucker and Flores",14032.07,Donna Weber,Sean Kelly,PO616612,INV718922,False,False,False,False,False,False,0,False,-0.1247602967752694,0.03863323669479213,Low
102677,2024-05-16,15:34:00,Finance,6000,Vendor Payments,"Mills, Crane and Kim",22241.46,Michael Rivas,Leslie Robinson,PO235595,INV172171,False,False,False,False,False,False,0,False,-0.13433232442475102,0.02781113135452994,Low
100296,2024-05-16,16:15:00,HR,5000,Raw Materials Expense,"Yang, Weber and Nielsen",9408.57,Lawrence Davis,Corey Jones,PO203539,INV888453,False,False,False,False,False,False,0,False,-0.13445178152061293,0.027676073525363568,Low
101433,2024-05-16,16:30:00,Marketing,5000,Raw Materials Expense,"Dixon, Jackson and Benjamin",5330.69,Taylor Carroll,Joy Hernandez,PO865310,INV16578,False,False,False,False,False,False,0,False,-0.09940572525485641,0.0672990381215129,Low
100137,2024-05-16,17:08:00,Operations,5500,Utilities,"Hernandez, Hopkins and Houston",28538.5,Lindsey Lewis,James Dennis,PO857651,INV565093,False,False,False,False,False,False,0,False,-0.03429987970527637,0.14090750903337376,Low
102317,2024-05-16,17:23:00,Procurement,5500,Utilities,Pearson PLC,28680.28,Mary Harrison,Patricia Perry,PO864779,INV964694,False,False,False,False,False,False,0,False,-0.09480392640166635,0.07250181790523173,Low
102877,2024-05-16,17:25:00,Sales,5000,Raw Materials Expense,Ballard-Jenkins,23482.84,Sean Kelly,James Dennis,PO586756,INV699719,False,False,False,False,False,False,0,False,-0.10747002717240339,0.05818156290693827,Low
101037,2024-05-16,17:43:00,IT,6000,Vendor Payments,"Gardner, Perry and Cruz",18749.92,Elizabeth Boyle,Dawn Hall,PO324174,INV26539,False,False,False,False,False,False,0,False,-0.12950929118940113,0.033264038057674354,Low
103705,2024-05-16,18:28:00,Finance,5100,Office Supplies,Rogers Ltd,7811.55,Patricia Lopez,Sean Kelly,PO30272,INV922814,False,False,False,False,False,False,0,False,-0.09663999561621944,0.07042596363698982,Low
102725,2024-05-17,09:42:00,Operations,5500,Utilities,"White, Tucker and Wolf",12407.82,Lawrence Davis,Brittany Jackson,PO270780,INV334049,False,False,False,False,False,False,0,False,-0.10800200042829528,0.05758011556220813,Low
101515,2024-05-17,10:28:00,Finance,5200,Travel & Entertainment,Mora-Lynn,46109.13,Patricia Lopez,Janice Bush,PO288093,INV919969,False,False,False,False,False,False,0,True,0.009164532724673546,0.19004824149824423,High
101598,2024-05-17,10:36:00,Sales,5500,Utilities,"Robles, Moses and Morgan",1502.67,Donna Weber,Michael Rivas,PO513593,INV56672,False,False,False,False,False,False,0,False,-0.025782278216638588,0.1505374833639853,Medium
104388,2024-05-17,11:18:00,HR,5000,Raw Materials Expense,Willis Group,27555.12,Michael Fox,Patricia Perry,PO820982,INV576419,False,False,False,False,False,False,0,False,-0.04745655555264827,0.12603261134587565,Low
100396,2024-05-17,11:24:00,Marketing,5100,Office Supplies,Stewart-Russell,10324.76,Nicole Chavez,Jeffrey Hancock,PO474845,INV112236,False,False,False,False,False,False,0,False,-0.10482537459386004,0.06117159906661673,Low
100742,2024-05-17,11:47:00,HR,5100,Office Supplies,Smith-Wise,4355.72,Elizabeth Boyle,Dawn Hall,PO239419,INV839253,False,False,False,False,False,False,0,False,-0.10701855614669004,0.0586919946751343,Low
102616,2024-05-17,12:09:00,Marketing,5100,Office Supplies,Nichols LLC,26374.1,Nicole Chavez,Michael Macdonald,PO289675,INV831171,False,False,False,False,False,False,0,False,-0.08659580443795611,0.08178189562646591,Low
102728,2024-05-17,13:11:00,HR,5100,Office Supplies,Miller LLC,9626.29,Christopher Chung,Brittany Jackson,PO202986,INV256805,False,False,False,False,False,False,0,False,-0.115218188435458,0.04942151535456237,Low
101663,2024-05-17,13:30:00,Finance,5100,Office Supplies,"Gardner, Perry and Cruz",12293.25,Donald Ferguson,Denise Elliott,PO577442,INV791832,False,False,False,False,False,False,0,False,-0.13876865028478352,0.022795434833469314,Low
103821,2024-05-17,14:08:00,Marketing,5200,Travel & Entertainment,"Silva, Jones and Oliver",4473.59,Donald Ferguson,Christine Gonzales,PO122844,INV267148,False,False,False,False,False,False,0,False,-0.09818840699591058,0.06867533444172358,Low
101530,2024-05-17,14:17:00,Operations,5500,Utilities,Gomez Ltd,37571.1,Michael Fox,Austin Cohen,PO629574,INV547051,False,False,False,False,False,False,0,False,-0.011116934329120087,0.1671180765479687,Medium
102559,2024-05-17,14:33:00,HR,5500,Utilities,"Robles, Moses and Morgan",7605.54,Denise Elliott,Austin Cohen,PO665827,INV852666,False,False,False,False,False,False,0,False,-0.11228027369951543,0.052743112817227544,Low
104697,2024-05-17,15:26:00,Operations,5400,IT & Software,Tucker Group,9739.11,Nicole Chavez,Lindsey Lewis,PO953979,INV32937,False,False,False,False,False,False,0,False,-0.11599604956950121,0.04854206792284007,Low
104265,2024-05-17,15:29:00,Procurement,5200,Travel & Entertainment,Scott-Bailey,22584.08,Donna Weber,Mary Harrison,PO715967,INV847508,False,False,False,False,False,False,0,False,-0.11722634960486872,0.04715109444570051,Low
100564,2024-05-17,15:38:00,Sales,5100,Office Supplies,"Morton, Reynolds and Anderson",13796.16,Alyssa Jackson,Elizabeth Boyle,PO500960,INV749914,False,False,False,False,False,False,0,False,-0.13867534814177263,0.022900921952511522,Low
100403,2024-05-17,16:09:00,Operations,5100,Office Supplies,Tucker Group,9130.53,Gary Stone,Elizabeth Boyle,PO517698,INV246000,False,False,False,False,False,False,0,False,-0.10662152556883797,0.05914087623859833,Low
104962,2024-05-17,16:43:00,Operations,5200,Travel & Entertainment,White-Thomas,290802.67,Mary Harrison,Christopher Chung,PO445452,INV615464,False,False,False,False,False,False,0,True,0.18781720295178783,0.39203240695577485,High
101490,2024-05-20,09:06:00,Finance,6000,Vendor Payments,Cowan-Powers,22149.34,Denise Elliott,Lawrence Davis,PO152647,INV851480,False,False,False,False,False,False,0,False,-0.07580563277160224,0.09398123088633825,Low
102327,2024-05-20,09:19:00,Procurement,5000,Raw Materials Expense,"Durham, Bowen and Hess",23887.47,Thomas Martin,Nicole Chavez,PO627109,INV641622,False,False,False,False,False,False,0,False,-0.056826441593317845,0.11543904669357652,Low
103622,2024-05-20,10:18:00,Marketing,5100,Office Supplies,"Flores, Hood and Brown",11141.07,Gerald Freeman,Michael Rivas,PO736341,INV774012,False,False,False,False,False,False,0,False,-0.11106870923915102,0.0541129039102664,Low
101151,2024-05-20,10:52:00,Marketing,6000,Vendor Payments,Willis Group,1177.02,Michael Macdonald,Donna Weber,PO516374,INV848112,False,False,False,False,False,False,0,False,-0.0076022071982553285,0.17109181634954101,Medium
104275,2024-05-20,11:25:00,Sales,5500,Utilities,"Howard, Tucker and Flores",32533.42,Sean Kelly,Thomas Martin,PO189039,INV69818,False,False,False,False,False,False,0,False,-0.05291345264051295,0.11986306009943314,Low
101001,2024-05-20,11:48:00,Procurement,5400,IT & Software,"White, Tucker and Wolf",3944.55,Christopher Chung,Nicole Chavez,PO933199,INV805374,False,False,False,False,False,False,0,False,-0.07717027858722264,0.09243836647875457,Low
102577,2024-05-20,12:11:00,IT,5000,Raw Materials Expense,"Martin, Brewer and Young",39488.77,Sean Kelly,Thomas Martin,PO462632,INV311746,False,False,False,False,False,False,0,False,-0.06721232993155418,0.10369679293455387,Low
102088,2024-05-20,14:02:00,IT,6000,Vendor Payments,"Dixon, Jackson and Benjamin",7425.59,Corey Jones,Thomas Martin,PO698797,INV514288,False,False,False,False,False,False,0,False,-0.12078211639254016,0.04313095533299433,Low
101978,2024-05-20,14:29:00,Sales,5500,Utilities,Lopez Ltd,17022.01,Nicole Clarke,Tanner Avila,PO833819,INV67735,False,False,False,False,False,False,0,False,-0.12206223544859912,0.04168365662262158,Low
102552,2024-05-20,15:03:00,Operations,5200,Travel & Entertainment,Raymond-Lucas,14418.66,Lawrence Davis,Christina Miller,PO831751,INV215986,False,False,False,False,False,False,0,False,-0.024734748603224888,0.15172181715809227,Medium
101752,2024-05-20,15:24:00,IT,5000,Raw Materials Expense,"Nelson, Duncan and Smith",2690.38,Nicole Clarke,Dawn Hall,PO143831,INV761501,False,False,False,False,False,False,0,False,-0.06590084181152928,0.10517955741321483,Low
103743,2024-05-20,16:18:00,Finance,5500,Utilities,"White, Tucker and Wolf",1727.9,Patricia Perry,Elizabeth Boyle,PO745482,INV295581,False,False,False,False,False,False,0,False,-0.0521005211384058,0.12078215798259664,Low
102876,2024-05-20,17:34:00,Finance,5400,IT & Software,Torres-Mendoza,15437.24,Lawrence Davis,Tanner Avila,PO13448,INV76728,False,False,False,False,False,False,0,False,-0.06221345629437136,0.1093485042610649,Low
104008,2024-05-20,17:39:00,Operations,5500,Utilities,Hughes-Nichols,8136.52,Autumn Reed,Austin Cohen,PO902514,INV679996,False,False,False,False,False,False,0,False,-0.10754427489975515,0.058097618652272504,Low
